host,dns_unique_dst,dns_total_queries,auth_unique_users,auth_total_events,auth_failed,proc_unique_processes,proc_total_events,is_compromised
C11748,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C1175,0.0,0.0,1.0,65.0,0.0,18.0,99.0,0
C11751,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C11757,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C1176,9.0,37.0,1.0,51.0,0.0,9.0,88.0,0
C11768,20.0,2535.0,0.0,0.0,0.0,0.0,0.0,0
C1177,0.0,0.0,2.0,53.0,0.0,16.0,216.0,0
C11774,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C11777,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C1178,0.0,0.0,2.0,81.0,0.0,13.0,113.0,0
C11787,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1179,4.0,7.0,1.0,56.0,0.0,11.0,90.0,0
C118,8.0,8.0,2.0,120.0,0.0,7.0,79.0,0
C1180,0.0,0.0,2.0,69.0,0.0,16.0,104.0,0
C11803,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C11806,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1181,0.0,0.0,2.0,62.0,0.0,15.0,104.0,0
C1182,0.0,0.0,3.0,103.0,0.0,9.0,610.0,0
C11821,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C11827,22.0,1533.0,0.0,0.0,0.0,0.0,0.0,0
C1183,6.0,10.0,5.0,497.0,0.0,14.0,213.0,0
C1184,0.0,0.0,3.0,124.0,0.0,16.0,96.0,0
C1185,0.0,0.0,3.0,103.0,0.0,13.0,98.0,0
C11851,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1186,0.0,0.0,2.0,94.0,0.0,13.0,103.0,0
C1187,0.0,0.0,2.0,97.0,0.0,13.0,154.0,0
C11875,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C11877,13.0,59.0,0.0,0.0,0.0,0.0,0.0,0
C1188,0.0,0.0,2.0,90.0,0.0,11.0,88.0,0
C11885,25.0,1251.0,0.0,0.0,0.0,0.0,0.0,0
C1189,0.0,0.0,3.0,107.0,0.0,13.0,94.0,0
C119,0.0,0.0,3.0,117.0,0.0,15.0,121.0,0
C1190,0.0,0.0,1.0,41.0,0.0,11.0,86.0,0
C11900,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C11908,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1191,35.0,4465.0,6.0,83.0,0.0,11.0,200.0,0
C11917,25.0,97.0,0.0,0.0,0.0,0.0,0.0,0
C1192,9.0,25.0,1.0,50.0,0.0,14.0,96.0,0
C11929,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0
C1193,0.0,0.0,3.0,143.0,0.0,13.0,117.0,0
C11936,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C1194,3.0,3.0,2.0,71.0,0.0,15.0,105.0,0
C1195,0.0,0.0,1.0,61.0,0.0,11.0,88.0,0
C1196,0.0,0.0,2.0,110.0,0.0,14.0,104.0,0
C11961,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C11964,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C11966,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1197,0.0,0.0,2.0,107.0,0.0,12.0,104.0,0
C1198,0.0,0.0,1.0,70.0,0.0,11.0,88.0,0
C11985,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1199,0.0,0.0,1.0,68.0,0.0,11.0,89.0,0
C11992,14.0,37.0,0.0,0.0,0.0,0.0,0.0,0
C11996,18.0,1072.0,0.0,0.0,0.0,0.0,0.0,0
C11998,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C12,0.0,0.0,2.0,59.0,0.0,13.0,93.0,0
C120,2.0,3.0,1.0,71.0,0.0,11.0,90.0,0
C1200,1.0,2.0,1.0,60.0,0.0,11.0,1532.0,0
C12002,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C12004,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1201,0.0,0.0,1.0,55.0,0.0,8.0,83.0,0
C12010,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C12016,10.0,574.0,0.0,0.0,0.0,0.0,0.0,0
C12019,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C1202,0.0,0.0,1.0,64.0,0.0,12.0,107.0,0
C12024,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0
C1203,13.0,43.0,1.0,99.0,0.0,10.0,95.0,0
C12030,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C12032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C12038,22.0,442.0,0.0,0.0,0.0,0.0,0.0,0
C1204,9.0,29.0,1.0,49.0,0.0,10.0,91.0,0
C12042,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1205,21.0,988.0,3.0,89.0,0.0,13.0,96.0,0
C1206,0.0,0.0,3.0,155.0,0.0,18.0,110.0,0
C1207,0.0,0.0,1.0,41.0,0.0,14.0,131.0,0
C12078,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1208,0.0,0.0,3.0,140.0,0.0,11.0,91.0,0
C12087,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1209,0.0,0.0,3.0,117.0,0.0,15.0,104.0,0
C12093,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C121,0.0,0.0,1.0,58.0,0.0,11.0,90.0,0
C1210,0.0,0.0,2.0,61.0,0.0,13.0,94.0,0
C12104,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0
C12106,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1211,0.0,0.0,1.0,21.0,0.0,9.0,81.0,0
C12111,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C12113,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C12115,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1212,1.0,1.0,1.0,49.0,0.0,10.0,84.0,0
C12122,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0
C12129,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0
C1213,6.0,19.0,1.0,46.0,0.0,11.0,91.0,0
C12135,17.0,37.0,0.0,0.0,0.0,0.0,0.0,0
C12139,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0
C1214,0.0,0.0,2.0,89.0,0.0,14.0,100.0,0
C12141,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C12145,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C12147,16.0,758.0,0.0,0.0,0.0,0.0,0.0,0
C12149,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0
C1215,0.0,0.0,2.0,70.0,0.0,7.0,134.0,0
C12152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C12154,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C12159,6.0,59.0,0.0,0.0,0.0,0.0,0.0,0
C1216,0.0,0.0,2.0,74.0,0.0,16.0,159.0,0
C12162,16.0,76.0,0.0,0.0,0.0,0.0,0.0,0
C12168,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C1217,0.0,0.0,3.0,129.0,0.0,19.0,108.0,0
C12172,21.0,1857.0,0.0,0.0,0.0,0.0,0.0,0
C12177,11.0,927.0,0.0,0.0,0.0,0.0,0.0,0
C12178,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0
C1218,0.0,0.0,2.0,82.0,0.0,13.0,99.0,0
C12181,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C12183,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1219,0.0,0.0,1.0,44.0,0.0,12.0,97.0,0
C12192,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0
C12194,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C12195,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0
C122,21.0,1290.0,1.0,56.0,0.0,11.0,92.0,0
C1220,2.0,3.0,2.0,50.0,0.0,12.0,92.0,0
C12205,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1221,0.0,0.0,2.0,92.0,0.0,23.0,193.0,0
C1222,0.0,0.0,2.0,115.0,0.0,16.0,116.0,0
C12222,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C12228,16.0,39.0,0.0,0.0,0.0,0.0,0.0,0
C1223,0.0,0.0,2.0,86.0,0.0,12.0,98.0,0
C1224,0.0,0.0,1.0,72.0,0.0,11.0,88.0,0
C12246,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0
C1225,2.0,3.0,2.0,61.0,0.0,13.0,93.0,0
C12253,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C12254,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C12255,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C12257,24.0,1079.0,0.0,0.0,0.0,0.0,0.0,0
C1226,0.0,0.0,1.0,50.0,0.0,10.0,176.0,0
C12265,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C12267,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1227,0.0,0.0,1.0,41.0,0.0,11.0,89.0,0
C12277,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C1228,4.0,5.0,2.0,78.0,0.0,15.0,210.0,0
C12289,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0
C1229,0.0,0.0,1.0,58.0,0.0,11.0,92.0,0
C12290,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1230,0.0,0.0,2.0,93.0,0.0,11.0,86.0,0
C12300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1231,0.0,0.0,2.0,65.0,0.0,14.0,150.0,0
C12313,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C12315,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C12316,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0
C12318,23.0,1446.0,0.0,0.0,0.0,0.0,0.0,0
C1232,0.0,0.0,1.0,59.0,0.0,11.0,94.0,0
C12323,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0
C1233,0.0,0.0,2.0,111.0,0.0,16.0,111.0,0
C12330,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1234,1.0,1.0,3.0,58.0,0.0,9.0,90.0,0
C12347,23.0,1366.0,0.0,0.0,0.0,0.0,0.0,0
C1235,0.0,0.0,3.0,137.0,0.0,0.0,0.0,0
C12352,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C1236,0.0,0.0,2.0,68.0,0.0,16.0,110.0,0
C12360,18.0,1087.0,0.0,0.0,0.0,0.0,0.0,0
C12362,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C12365,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0
C1237,8.0,34.0,1.0,56.0,0.0,10.0,96.0,0
C12375,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0
C1238,0.0,0.0,2.0,85.0,0.0,14.0,102.0,0
C12384,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C1239,0.0,0.0,1.0,51.0,0.0,11.0,89.0,0
C12393,22.0,1929.0,0.0,0.0,0.0,0.0,0.0,0
C124,0.0,0.0,2.0,87.0,0.0,12.0,95.0,0
C1240,0.0,0.0,2.0,61.0,0.0,14.0,112.0,0
C12402,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C12406,25.0,1896.0,0.0,0.0,0.0,0.0,0.0,0
C1241,0.0,0.0,1.0,35.0,0.0,11.0,90.0,0
C12414,16.0,582.0,0.0,0.0,0.0,0.0,0.0,0
C12416,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1242,0.0,0.0,2.0,56.0,0.0,13.0,95.0,0
C12423,29.0,1002.0,0.0,0.0,0.0,0.0,0.0,0
C12427,22.0,868.0,0.0,0.0,0.0,0.0,0.0,0
C1243,21.0,1762.0,3.0,80.0,0.0,16.0,100.0,0
C1244,0.0,0.0,1.0,45.0,0.0,11.0,95.0,0
C12445,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C1245,0.0,0.0,2.0,127.0,0.0,11.0,96.0,0
C12453,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1246,5.0,7.0,2.0,71.0,0.0,13.0,95.0,0
C12467,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1247,0.0,0.0,3.0,151.0,0.0,9.0,89.0,0
C1248,0.0,0.0,2.0,91.0,0.0,12.0,100.0,0
C12486,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C12488,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0
C1249,0.0,0.0,1.0,58.0,0.0,9.0,75.0,0
C12498,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C125,0.0,0.0,1.0,35.0,0.0,11.0,105.0,0
C1250,0.0,0.0,2.0,94.0,0.0,11.0,91.0,0
C12505,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C12508,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0
C1251,0.0,0.0,2.0,46.0,0.0,14.0,94.0,0
C12510,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C12512,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C1252,0.0,0.0,2.0,66.0,0.0,11.0,166.0,0
C12523,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C1253,0.0,0.0,2.0,80.0,0.0,13.0,100.0,0
C1254,0.0,0.0,3.0,117.0,0.0,14.0,101.0,0
C12541,18.0,447.0,0.0,0.0,0.0,0.0,0.0,0
C12543,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C12547,21.0,891.0,0.0,0.0,0.0,0.0,0.0,0
C1255,4.0,7.0,2.0,113.0,0.0,12.0,100.0,0
C12557,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1256,5.0,6.0,3.0,135.0,0.0,13.0,92.0,0
C12562,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C12566,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C1257,0.0,0.0,1.0,66.0,0.0,11.0,93.0,0
C1258,2.0,2.0,1.0,29.0,0.0,11.0,90.0,0
C12580,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C12585,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1259,0.0,0.0,2.0,58.0,0.0,14.0,110.0,0
C12594,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C12596,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C126,0.0,0.0,2.0,153.0,0.0,17.0,128.0,0
C1260,0.0,0.0,1.0,68.0,0.0,11.0,90.0,0
C12602,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C1261,6.0,9.0,2.0,116.0,0.0,10.0,169.0,0
C12611,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C12613,16.0,61.0,0.0,0.0,0.0,0.0,0.0,0
C1262,0.0,0.0,3.0,70.0,0.0,19.0,258.0,0
C12622,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C12628,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1263,0.0,0.0,1.0,52.0,0.0,11.0,86.0,0
C12630,23.0,683.0,0.0,0.0,0.0,0.0,0.0,0
C12632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C12634,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1264,0.0,0.0,3.0,122.0,0.0,14.0,102.0,0
C12640,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C1265,15.0,153.0,2.0,50.0,0.0,11.0,80.0,0
C12651,25.0,214.0,0.0,0.0,0.0,0.0,0.0,0
C12652,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C12654,22.0,814.0,0.0,0.0,0.0,0.0,0.0,0
C12657,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0
C12659,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1266,0.0,0.0,2.0,55.0,0.0,11.0,88.0,0
C1267,1.0,1.0,1.0,68.0,0.0,9.0,91.0,0
C1268,0.0,0.0,10.0,192.0,0.0,5.0,62.0,0
C12682,25.0,1296.0,0.0,0.0,0.0,0.0,0.0,0
C12686,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C12689,14.0,89.0,0.0,0.0,0.0,0.0,0.0,0
C1269,0.0,0.0,1.0,52.0,0.0,9.0,71.0,0
C12691,17.0,318.0,0.0,0.0,0.0,0.0,0.0,0
C12699,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C127,0.0,0.0,1.0,34.0,0.0,11.0,91.0,0
C1270,4.0,4.0,1.0,65.0,0.0,8.0,75.0,0
C12704,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0
C12705,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C12707,20.0,1182.0,0.0,0.0,0.0,0.0,0.0,0
C1271,0.0,0.0,1.0,39.0,0.0,11.0,89.0,0
C12716,14.0,680.0,0.0,0.0,0.0,0.0,0.0,0
C1272,0.0,0.0,1.0,48.0,0.0,11.0,89.0,0
C12724,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1273,0.0,0.0,2.0,55.0,0.0,14.0,98.0,0
C12735,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C12737,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C1274,0.0,0.0,1.0,63.0,0.0,11.0,88.0,0
C12741,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C12744,12.0,33.0,0.0,0.0,0.0,0.0,0.0,0
C12745,17.0,805.0,0.0,0.0,0.0,0.0,0.0,0
C1275,0.0,0.0,1.0,55.0,0.0,10.0,85.0,0
C12753,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C12755,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1276,0.0,0.0,3.0,137.0,0.0,13.0,93.0,0
C12766,34.0,1695.0,0.0,0.0,0.0,0.0,0.0,0
C1277,0.0,0.0,1.0,54.0,0.0,12.0,93.0,0
C12777,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1278,0.0,0.0,1.0,84.0,0.0,10.0,94.0,0
C1279,0.0,0.0,2.0,71.0,0.0,13.0,95.0,0
C128,0.0,0.0,1.0,75.0,0.0,11.0,89.0,0
C1280,0.0,0.0,2.0,105.0,0.0,11.0,102.0,0
C12800,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C12802,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0
C12808,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1281,0.0,0.0,1.0,50.0,0.0,9.0,84.0,0
C12810,14.0,83.0,0.0,0.0,0.0,0.0,0.0,0
C12816,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C12818,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1282,0.0,0.0,1.0,68.0,0.0,11.0,90.0,0
C12820,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C12826,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C12828,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C1283,0.0,0.0,3.0,149.0,0.0,18.0,120.0,0
C1284,0.0,0.0,2.0,107.0,0.0,14.0,96.0,0
C12841,15.0,94.0,0.0,0.0,0.0,0.0,0.0,0
C12845,18.0,1102.0,0.0,0.0,0.0,0.0,0.0,0
C12849,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1285,0.0,0.0,3.0,136.0,0.0,14.0,111.0,0
C12852,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0
C12856,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C12859,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1286,5.0,13.0,1.0,70.0,0.0,12.0,95.0,0
C12860,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C12862,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C1287,13.0,35.0,1.0,60.0,0.0,11.0,93.0,0
C1288,0.0,0.0,1.0,35.0,0.0,10.0,140.0,0
C12882,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1289,0.0,0.0,2.0,75.0,0.0,11.0,88.0,0
C129,12.0,48.0,2.0,126.0,0.0,11.0,95.0,0
C1290,10.0,127.0,2.0,447.0,0.0,10.0,94.0,0
C1291,0.0,0.0,2.0,96.0,0.0,19.0,103.0,0
C1292,0.0,0.0,1.0,54.0,0.0,11.0,90.0,0
C1293,1.0,1.0,1.0,52.0,0.0,11.0,91.0,0
C12939,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1294,0.0,0.0,3.0,178.0,1.0,8.0,151.0,0
C12943,23.0,840.0,0.0,0.0,0.0,0.0,0.0,0
C12945,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C1295,21.0,1468.0,2.0,105.0,0.0,13.0,106.0,0
C12951,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C12958,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1296,0.0,0.0,3.0,114.0,0.0,17.0,108.0,0
C12962,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1297,0.0,0.0,1.0,43.0,0.0,11.0,86.0,0
C12970,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C12973,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C12975,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C12979,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1298,0.0,0.0,2.0,62.0,0.0,12.0,50.0,0
C12981,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C12989,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C1299,14.0,111.0,2.0,80.0,0.0,21.0,243.0,0
C12996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C13,0.0,0.0,2.0,59.0,0.0,14.0,110.0,0
C130,0.0,0.0,2.0,42.0,0.0,11.0,180.0,0
C1300,21.0,1288.0,2.0,96.0,0.0,17.0,107.0,0
C1301,0.0,0.0,1.0,74.0,0.0,10.0,101.0,0
C13014,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C13016,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C13018,25.0,732.0,0.0,0.0,0.0,0.0,0.0,0
C1302,0.0,0.0,1.0,46.0,0.0,6.0,132.0,0
C13020,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C13023,11.0,735.0,0.0,0.0,0.0,0.0,0.0,0
C13024,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C13026,17.0,562.0,0.0,0.0,0.0,0.0,0.0,0
C1303,0.0,0.0,3.0,134.0,0.0,15.0,103.0,0
C1304,0.0,0.0,2.0,62.0,0.0,15.0,154.0,0
C13041,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C13046,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C1305,0.0,0.0,1.0,55.0,0.0,11.0,89.0,0
C13053,3.0,64.0,0.0,0.0,0.0,0.0,0.0,0
C13054,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C1306,10.0,23.0,1.0,83.0,0.0,10.0,96.0,0
C1307,0.0,0.0,2.0,108.0,0.0,17.0,108.0,0
C13070,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1308,8.0,40.0,2.0,48.0,0.0,15.0,107.0,0
C1309,7.0,20.0,1.0,50.0,0.0,8.0,134.0,0
C13099,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C131,7.0,12.0,2.0,33.0,0.0,13.0,90.0,0
C1310,6.0,13.0,2.0,62.0,0.0,18.0,102.0,0
C13101,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0
C13109,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C1311,0.0,0.0,1.0,56.0,0.0,8.0,72.0,0
C13111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1312,2.0,3.0,2.0,98.0,0.0,10.0,86.0,0
C13124,24.0,787.0,0.0,0.0,0.0,0.0,0.0,0
C1313,14.0,90.0,2.0,97.0,0.0,13.0,102.0,0
C13130,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C13138,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0
C1314,7.0,8.0,1.0,61.0,0.0,11.0,60.0,0
C1315,1.0,1.0,2.0,66.0,0.0,13.0,92.0,0
C13154,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C13156,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0
C1316,0.0,0.0,2.0,91.0,0.0,0.0,0.0,0
C1317,14.0,73.0,1.0,69.0,0.0,11.0,101.0,0
C13171,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C13175,17.0,38.0,0.0,0.0,0.0,0.0,0.0,0
C13177,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C1318,0.0,0.0,3.0,135.0,0.0,13.0,97.0,0
C13181,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C13183,19.0,556.0,0.0,0.0,0.0,0.0,0.0,0
C1319,6.0,6.0,1.0,262.0,0.0,11.0,3262.0,0
C13190,7.0,212.0,0.0,0.0,0.0,0.0,0.0,0
C132,0.0,0.0,2.0,118.0,0.0,11.0,94.0,0
C1320,9.0,39.0,2.0,125.0,0.0,17.0,94.0,0
C13204,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C13209,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C1321,0.0,0.0,2.0,51.0,0.0,13.0,101.0,0
C13218,23.0,651.0,0.0,0.0,0.0,0.0,0.0,0
C1322,0.0,0.0,2.0,103.0,0.0,11.0,92.0,0
C13221,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1323,0.0,0.0,2.0,55.0,0.0,14.0,100.0,0
C13238,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1324,0.0,0.0,2.0,32.0,0.0,14.0,106.0,0
C13243,10.0,652.0,0.0,0.0,0.0,0.0,0.0,0
C13246,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C1325,0.0,0.0,2.0,81.0,0.0,20.0,112.0,0
C1326,12.0,18.0,2.0,61.0,0.0,24.0,237.0,0
C1327,13.0,3680.0,2.0,121.0,0.0,11.0,95.0,0
C13270,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C13277,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C1328,0.0,0.0,1.0,30.0,0.0,11.0,87.0,0
C13283,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C13285,23.0,1227.0,0.0,0.0,0.0,0.0,0.0,0
C13287,16.0,893.0,0.0,0.0,0.0,0.0,0.0,0
C1329,0.0,0.0,1.0,71.0,0.0,6.0,69.0,0
C13290,18.0,1075.0,0.0,0.0,0.0,0.0,0.0,0
C13292,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C133,0.0,0.0,2.0,116.0,0.0,13.0,98.0,0
C1330,2.0,2.0,1.0,59.0,0.0,11.0,90.0,0
C13303,22.0,1150.0,0.0,0.0,0.0,0.0,0.0,0
C13309,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1331,0.0,0.0,2.0,96.0,0.0,11.0,90.0,0
C13311,22.0,643.0,0.0,0.0,0.0,0.0,0.0,0
C13314,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C13316,18.0,1372.0,0.0,0.0,0.0,0.0,0.0,0
C1332,0.0,0.0,3.0,112.0,0.0,14.0,103.0,0
C13323,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1333,3.0,3.0,1.0,64.0,0.0,13.0,92.0,0
C13333,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0
